     	£sinna	sinna	0		D	
tulnunt	####	####				
       	#tulnud	tule	nunt		V	nud
,	,	,			Z	
ja	ja	ja	0		J	
seimant	####	####				
       	#sõimanud	sõima	nt		V	nud
,	,	,			Z	
temma	####	####				
     	#tema	tema	0		P	sg g
     	tema	tema	0		P	sg n
Naene	####	####				
     	#naine	naine	0		S	sg n
Litsiks	lits	lits	ks		A	sg tr
       	@litsiks	lits	ks		S	sg tr
ja	ja	ja	0		J	
muud	muu	muu	d		P	pl n
    	@muud	muu	d		P	sg p
    	muu	muu	d		S	pl n
    	muu	muu	d		S	sg p
    	muu	muu	d		V	d
weel	@veel	veel	0		D	
    	vesi	vesi	l		S	sg ad
    	veel	vesi	l		S	sg ad
seimant	####	####				
       	#sõimanud	sõima	nt		V	nud
,	,	,			Z	
selle	@selle	see	0		P	sg g
     	sell	sell	e		S	pl p
perrast	####	####				
       	#pärast	pärast	0		K	
       	pärast	pärast	0		D	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
see	see	see	0		P	sg n
Pang	pang	pang	0		S	sg n
wett	vett	vesi	tt		S	sg p
wõtnunt	####	####				
       	#võtnud	võt	nunt		V	nud
ja	ja	ja	0		J	
temmal	####	####				
      	#temal	tema	l		P	sg ad
wiskant	####	####				
       	#visanud	viska	nt		V	nud
,	,	,			Z	
et	et	et	0		J	
tema	tema	tema	0		P	sg g
    	@tema	tema	0		P	sg n
piddi	####	####				
     	#pidi	pida	i		V	s
     	pidi	pidi	0		K	
lersmast	####	####				
        	¤					
lahkuma	lahkuma	lahku	ma		V	ma
,	,	,			Z	
et	et	et	0		J	
nüd	####	####				
   	#nüüd	nüüd	0		D	
tunistomees	####	####				
           	#tunnistusmees	tunnistus_mees	0		S	sg n
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
olnunt	####	####				
      	#olnud	ole	nunt		V	nud
ja	ja	ja	0		J	
weske	####	####				
     	#veski	veski	0		S	sg g
Pois	poi	poi	s		S	sg in
    	£poiss	poiss	0		S	sg n
Hans	Hans	Hans	0		H	sg n
sedda	####	####				
     	#seda	see	da		P	sg p
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
kulnunt	####	####				
       	#kuulnud	kuul	nunt		V	nud
kuddawisil	####	####				
          	#kuda_viisil	kuda_viisil	0		K	
Peter	Peter	Peter	0		H	sg n
tedda	####	####				
     	#teda	tema	da		P	sg p
seimant	####	####				
       	#sõimanud	sõima	nt		V	nud
,	,	,			Z	
jei	####	####				
   	#jäi	jää	i		V	s
se	####	####				
  	#see	see	0		P	sg n
assi	ass	ass	0		S	adt
    	ass	ass	0		S	sg g
    	ass	ass	0		S	sg p
    	£asi	asi	0		S	sg n
kadke	####	####				
     	#katki	katki	0		D	
28mal	####	####				
     	#28ndal	28=s	l		O	sg ad
sel	@sel	see	l		P	sg ad
   	sel	sel	0		Y	?
kuu	@kuu	kuu	0		S	sg g
   	kuu	kuu	0		S	sg n
paeval	####	####				
      	#päeval	päev	l		S	sg ad
jaelle	####	####				
      	#jälle	jälle	0		D	
sei	####	####				
   	#sai	saa	i		V	s
tulla	tulla	tule	a		V	da
sedda	####	####				
     	#seda	see	da		P	sg p
tunnistomees	####	####				
          	#tunnistusmees	tunnistus_mees	0		S	sg n
ja	ja	ja	0		J	
sedda	####	####				
     	#seda	see	da		P	sg p
koer	koer	koer	0		A	sg n
    	@koer	koer	0		S	sg n
kasa	####	####				
    	#kaasa	kaasa	0		D	
tua	####	####				
   	#tuua	too	a		V	da
.	.	.			Z	
Sel	@sel	see	l		P	sg ad
   	sel	sel	0		Y	?
28	28	28	0		N	?
mal	####	####				
   	¤					
Jan	Jan	Jan	0		H	sg n
tulli	tull	tull	0		S	adt
     	tull	tull	0		S	sg g
     	tull	tull	0		S	sg p
     	@tuli	tule	i		V	s
     	tuli	tuli	0		S	sg n
weske	####	####				
     	#veski	veski	0		S	sg g
Pois	poi	poi	s		S	sg in
    	£poiss	poiss	0		S	sg n
Hans	Hans	Hans	0		H	sg n
,	,	,			Z	
ette	esi	esi	tte		S	adt
    	@ette	ette	0		D	
    	ette	ette	0		K	
ja	ja	ja	0		J	
sai	@sai	saa	i		V	s
   	sai	sai	0		S	sg n
kissitut	####	####				
        	#küsitud	küsi	tut		V	tud
kas	kas	kas	0		D	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
kulnut	####	####				
      	#kuulnud	kuul	nut		V	nud
kas	kas	kas	0		D	
Peter	Peter	Peter	0		H	sg n
sedda	####	####				
     	#seda	see	da		P	sg p
Erenpreise	####	####				
          	#Erenpreisi	Erenpreis	0		H	sg g
Emmant	####	####				
      	#emand	emand	0		S	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
seimant	####	####				
       	#sõimanud	sõima	nt		V	nud
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
ütles	ütles	ütle	s		V	s
et	et	et	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
nende	see	see	de		P	pl g
     	@nende	tema	de		P	pl g
tüllist	tüll	tüll	st		S	sg el
       	£tülist	tüli	st		S	sg el
middagi	####	####				
       	midagi	miski	da	gi	P	sg p
       	#midagi	miski	ddagi		P	sg p
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
olle	####	####				
    	#ole	ole	0		V	o
Kulnut	####	####				
      	#kuulnud	kuul	nut		V	nud
,	,	,			Z	
sedda	####	####				
     	#seda	see	da		P	sg p
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
agga	####	####				
    	#aga	aga	0		J	
neinunt	####	####				
       	#näinud	näge	nunt		V	nud
et	et	et	0		J	
Peter	Peter	Peter	0		H	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
kiwwi	kivi	kivi	0		S	adt
     	£kivi	kivi	0		S	sg g
peal	peal	peal	0		D	
    	@peal	peal	0		K	
    	pea	pea	l		S	sg ad
istunt	####	####				
      	#istunud	istu	nt		V	nud
,	,	,			Z	
ja	ja	ja	0		J	
Emmant	####	####				
      	#emand	emand	0		S	sg n
temma	####	####				
     	#tema	tema	0		P	sg g
     	tema	tema	0		P	sg n
kiwwi	kivi	kivi	0		S	adt
     	£kivi	kivi	0		S	sg g
pealt	pealt	pealt	0		D	
     	@pealt	pealt	0		K	
     	pea	pea	lt		S	sg abl
mahha	####	####				
     	#maha	maha	0		D	
wiskant	####	####				
       	#visanud	viska	nt		V	nud
,	,	,			Z	
Issant	####	####				
      	#isand	isand	0		S	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
keppiga	kepp_iga	kepp_iga	0		S	sg n
       	kepp_iga	kepp_iga	0		S	sg p
       	£kepiga	kepp	ga		S	sg kom
tulnunt	####	####				
       	#tulnud	tule	nunt		V	nud
ja	ja	ja	0		J	
tahtant	####	####				
       	#tahtnud	taht	nt		V	nud
Peter	Peter	Peter	0		H	sg n
loema	####	####				
     	#lööma	löö	ma		V	ma
,	,	,			Z	
Emmant	####	####				
      	#emand	emand	0		S	sg n
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
olle	####	####				
    	#ole	ole	0		V	o
lasknunt	####	####				
        	#lasknud	lask	nunt		V	nud
,	,	,			Z	
ses	see	see	s		P	sg in
   	£siis	siis	0		D	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
Issand	issand	issand	0		I	
      	issand	issand	0		S	sg n
      	£isand	isand	0		S	sg n
Pangi	pan	pan	0	gi	S	sg n
     	pang	pang	i		S	pl p
     	£pange	pang	0		S	sg g
teis	sina	sina	s		P	pl in
    	tee	tee	is		S	pl in
    	£täis	täis	0		D	
wett	vett	vesi	tt		S	sg p
wõtnunt	####	####				
       	#võtnud	võt	nunt		V	nud
ja	ja	ja	0		J	
Petril	####	####				
      	#Peetril	Peter	l		S	sg ad
kaela	@kaela	kael	0		S	adt
     	kael	kael	0		S	sg g
     	kael	kael	0		S	sg p
     	kaela	kaela	0		K	
wiskant	####	####				
       	#visanud	viska	nt		V	nud
.	.	.			Z	
Peter	Peter	Peter	0		H	sg n
Pois	poi	poi	s		S	sg in
    	£poiss	poiss	0		S	sg n
Hans	Hans	Hans	0		H	sg n
tulli	tull	tull	0		S	adt
     	tull	tull	0		S	sg g
     	tull	tull	0		S	sg p
     	@tuli	tule	i		V	s
     	tuli	tuli	0		S	sg n
ette	esi	esi	tte		S	adt
    	@ette	ette	0		D	
    	ette	ette	0		K	
ja	ja	ja	0		J	
ütles	ütles	ütle	s		V	s
et	et	et	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
olla	olla	ole	a		V	da
wee	vee	vesi	0		S	sg g
perra	####	####				
     	perra	perra	0		D	
     	#perra	perra	0		K	
leinunt	####	####				
       	#läinud	mine	nunt		V	nud
ja	ja	ja	0		J	
2	2	2	0		N	?
koerat	####	####				
      	#koera	koer	0		S	sg p
jaerrel	####	####				
       	#järel	järel	0		D	
joksnunt	####	####				
        	#jooksnud	jooks	nunt		V	nud
,	,	,			Z	
Issande	####	####				
       	#isanda	isand	0		S	sg g
koer	koer	koer	0		A	sg n
    	@koer	koer	0		S	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
temma	####	####				
     	#tema	tema	0		P	sg g
     	tema	tema	0		P	sg n
koera	koer	koer	0		A	adt
     	koer	koer	0		A	sg g
     	koer	koer	0		A	sg p
     	koer	koer	0		S	adt
     	koer	koer	0		S	sg g
     	@koera	koer	0		S	sg p
minno	####	####				
     	mind	mina	0		P	sg p
     	minu	mina	0		P	sg g
     	#minna	mine	o		V	da
einunt	####	####				
      	¤					
ja	ja	ja	0		J	
kilgi	kilk	kilk	0		S	sg g
     	£külge	külge	0		D	
akkand	####	####				
      	#hakanud	hakka	nd		V	nud
,	,	,			Z	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
nemmad	####	####				
      	#nemad	tema	d		P	pl n
erra	####	####				
    	#ära	ära	0		D	
koelnunt	####	####				
        	#koolnud	kool	nunt		V	nud
,	,	,			Z	
kui	kui	kui	0		D	
   	@kui	kui	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
taggasse	####	####				
        	#tagasi	tagasi	0		D	
leinunt	####	####				
       	#läinud	mine	nunt		V	nud
ses	see	see	s		P	sg in
   	£siis	siis	0		D	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
Issand	issand	issand	0		I	
      	issand	issand	0		S	sg n
      	£isand	isand	0		S	sg n
sedda	####	####				
     	#seda	see	da		P	sg p
koera	koer	koer	0		A	adt
     	koer	koer	0		A	sg g
     	koer	koer	0		A	sg p
     	koer	koer	0		S	adt
     	koer	koer	0		S	sg g
     	@koera	koer	0		S	sg p
wiskand	####	####				
       	#visanud	viska	nd		V	nud
et	et	et	0		J	
werri	####	####				
     	#veri	veri	0		S	sg n
tagga	####	####				
     	#taga	taga	0		D	
joksnunt	####	####				
        	#jooksnud	jooks	nunt		V	nud
,	,	,			Z	
agga	####	####				
    	#aga	aga	0		J	
mitte	mitte	mitte	0		D	
neinunt	####	####				
       	#näinud	näge	nunt		V	nud
kirwega	kirvega	kirves	ga		S	sg kom
,	,	,			Z	
woi	####	####				
   	või	või	0		S	sg n
   	või	või	0		S	sg g
   	#või	või	0		J	
   	või	või	0		D	
   	või	või	0		V	o
muid	muid	muu	id		P	pl p
Puiega	####	####				
      	#puudega	puu	iega		S	pl kom
,	,	,			Z	
selle	@selle	see	0		P	sg g
     	sell	sell	e		S	pl p
peal	peal	peal	0		D	
    	@peal	peal	0		K	
    	pea	pea	l		S	sg ad
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
see	see	see	0		P	sg n
Perrenaene	####	####				
          	#perenaine	pere_naine	0		S	sg n
senna	senna	senna	0		S	sg g
     	senna	senna	0		S	sg n
     	£sinna	sinna	0		D	
leinunt	####	####				
       	#läinud	mine	nunt		V	nud
ja	ja	ja	0		J	
kissint	####	####				
       	#küsinud	küsi	nt		V	nud
,	,	,			Z	
miks	miks	miks	0		D	
perrast	####	####				
       	pärast	pärast	0		K	
       	#pärast	pärast	0		D	
teie	sina	sina	0		P	pl g
    	@teie	sina	0		P	pl n
sedda	####	####				
     	#seda	see	da		P	sg p
koera	koer	koer	0		A	adt
     	koer	koer	0		A	sg g
     	koer	koer	0		A	sg p
     	koer	koer	0		S	adt
     	koer	koer	0		S	sg g
     	@koera	koer	0		S	sg p
sedda	####	####				
     	#seda	see	da		P	sg p
wisel	####	####				
     	#viisil	viisil	0		K	
olete	olete	ole	te		V	te
loenunt	####	####				
       	#löönud	löö	nunt		V	nud
,	,	,			Z	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
teiet	####	####				
     	#teid	sina	0		P	pl p
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
olle	####	####				
    	#ole	ole	0		V	o
Kurja	kuri	kuri	0		A	adt
     	kuri	kuri	0		A	sg g
     	kuri	kuri	0		A	sg p
     	kuri	kuri	0		S	adt
     	kuri	kuri	0		S	sg g
     	@kurja	kuri	0		S	sg p
teinunt	####	####				
       	#teinud	tege	nunt		V	nud
,	,	,			Z	
selle	@selle	see	0		P	sg g
     	sell	sell	e		S	pl p
ette	esi	esi	tte		S	adt
    	ette	ette	0		D	
    	@ette	ette	0		K	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
see	see	see	0		P	sg n
Emmant	####	####				
      	#emand	emand	0		S	sg n
sedda	####	####				
     	#seda	see	da		P	sg p
Paerrenaest	####	####				
           	#perenaist	pere_naine	t		S	sg p
seimant	####	####				
       	#sõimanud	sõima	nt		V	nud
,	,	,			Z	
sinna	sinna	sinna	0		D	
     	£sina	sina	0		P	sg n
Teearine	####	####				
        	¤					
,	,	,			Z	
sinna	sinna	sinna	0		D	
     	£sina	sina	0		P	sg n
Noi	####	####				
   	#nõid	nõid	0		S	sg n
mis	mis	mis	0		P	pl n
   	@mis	mis	0		P	sg n
sinna	sinna	sinna	0		D	
     	£sina	sina	0		P	sg n
weel	@veel	veel	0		D	
    	vesi	vesi	l		S	sg ad
    	veel	vesi	l		S	sg ad
sedda	####	####				
     	#seda	see	da		P	sg p
kissit	####	####				
      	#küsid	küsi	t		V	d
,	,	,			Z	
see	see	see	0		P	sg n
koer	koer	koer	0		A	sg n
    	@koer	koer	0		S	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
mulle	@mulle	mina	lle		P	sg all
     	mulle	mulle	0		S	sg n
     	mull	mull	e		S	pl p
allate	####	####				
      	#alati	alati	0		D	
kurja	kuri	kuri	0		A	adt
     	kuri	kuri	0		A	sg g
     	kuri	kuri	0		A	sg p
     	kuri	kuri	0		S	adt
     	kuri	kuri	0		S	sg g
     	@kurja	kuri	0		S	sg p
teinunt	####	####				
       	#teinud	tege	nunt		V	nud
selle	@selle	see	0		P	sg g
     	sell	sell	e		S	pl p
ille	####	####				
    	#üle	üle	0		K	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
see	see	see	0		P	sg n
Perrenaene	####	####				
          	#perenaine	pere_naine	0		S	sg n
nüid	####	####				
    	#nüüd	nüüd	0		D	
wastant	####	####				
       	#vastanud	vasta	nt		V	nud
,	,	,			Z	
sedda	####	####				
     	#seda	see	da		P	sg p
mis	mis	mis	0		P	pl n
   	@mis	mis	0		P	sg n
teie	sina	sina	0		P	pl g
    	@teie	sina	0		P	pl n
mind	mind	mina	d		P	sg p
seimate	####	####				
       	#sõimate	sõima	te		V	te
ollete	####	####				
      	#olete	ole	te		V	te
isse	####	####				
    	#ise	ise	0		P	sg n
    	ise	ise	0		D	
    	ise	ise	0		P	pl n
.	.	.			Z	
Sai	@sai	saa	i		V	s
   	sai	sai	0		S	sg n
moistetut	####	####				
         	#mõistetud	mõist	tut		V	tud
et	et	et	0		J	
nende	see	see	de		P	pl g
     	@nende	tema	de		P	pl g
wahhel	####	####				
      	#vahel	vahel	0		K	
mitte	mitte	mitte	0		D	
eigete	####	####				
      	#õieti	õieti	0		D	
Tunisto	####	####				
       	#tunnistus	tunnistus	0		S	sg n
mees	@mees	mees	0		S	sg n
    	mesi	mesi	s		S	sg in
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
olle	####	####				
    	#ole	ole	0		V	o
,	,	,			Z	
ja	ja	ja	0		J	
see	see	see	0		P	sg n
tulli	tull	tull	0		S	adt
     	tull	tull	0		S	sg g
     	tull	tull	0		S	sg p
     	tuli	tule	i		V	s
     	tuli	tuli	0		S	sg n
     	£tüli	tüli	0		S	sg n
ommete	####	####				
      	#ometi	ometi	0		D	
Erenpreisis	####	####				
           	#Erenpreisis	Erenpreis	s		H	sg in
tulnunt	####	####				
       	#tulnud	tule	nunt		V	nud
ja	ja	ja	0		J	
nemmat	####	####				
      	#nemad	tema	t		P	pl n
mollemad	moll_ema	moll_ema	d		S	pl n
        	£mõlemad	mõlema	d		P	pl n
seimant	####	####				
       	#sõimanud	sõima	nt		V	nud
sai	@sai	saa	i		V	s
   	sai	sai	0		S	sg n
Erenpreis	####	####				
         	#Erenpreis	Erenpreis	0		H	sg n
2	2	2	0		N	?
Ru	####	####				
  	#rub	rub	0		Y	?
.	.	.			Z	
ja	ja	ja	0		J	
Peter	Peter	Peter	0		H	sg n
Wesk	####	####				
    	#Vesk	Wesk	0		H	sg n
1	1	1	0		N	?
Ru	####	####				
  	#rub	rub	0		Y	?
.	.	.			Z	
Laekal	laekal	laegas	l		S	sg ad
maksta	@maksta	maks	ta		V	da
      	maks	maks	ta		V	ta
rajetud	####	####				
       	#rajatud	raja	tud		V	tud
